stock_code,company_name,ipo_date,doc_type,headline,url,resolved_from_htm_index,release_date,local_path,downloaded
09669,Beisen Holding Limited,2023-04-13,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0504/2023050401929.pdf,,2023-05-04 19:28:00,pdfs/09669/stabilization_0.pdf,True
06979,ZJLD Group Inc,2023-04-27,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/2023041700013.pdf,,2023-04-17 06:29:00,pdfs/06979/prospectus_0.pdf,True
06979,ZJLD Group Inc,2023-04-27,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/10689638/2023041700049.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/2023041700044.htm,2023-04-17 06:55:00,pdfs/06979/prospectus_1.pdf,True
06979,ZJLD Group Inc,2023-04-27,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/2023041700111.pdf,,2023-04-17 07:03:00,pdfs/06979/prospectus_2.pdf,True
06979,ZJLD Group Inc,2023-04-27,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0426/10705031/2023042600064.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0426/2023042600060.htm,2023-04-26 06:30:00,pdfs/06979/allotment_0.pdf,True
06979,ZJLD Group Inc,2023-04-27,over_allotment_exercise,,,,,,False
06979,ZJLD Group Inc,2023-04-27,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0525/2023052500386.pdf,,2023-05-25 16:31:00,pdfs/06979/stabilization_0.pdf,True
02415,MedSci Healthcare Holdings Limited,2023-04-27,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/2023041700009.pdf,,2023-04-17 06:15:00,pdfs/02415/prospectus_0.pdf,True
02415,MedSci Healthcare Holdings Limited,2023-04-27,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/2023041700011.pdf,,2023-04-17 06:17:00,pdfs/02415/prospectus_1.pdf,True
02415,MedSci Healthcare Holdings Limited,2023-04-27,allotment,Announcements and Notices - [Allotment Results] - Announcement of Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0426/10705025/2023042600048.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0426/2023042600046.htm,2023-04-26 06:30:00,pdfs/02415/allotment_0.pdf,True
02415,MedSci Healthcare Holdings Limited,2023-04-27,over_allotment_exercise,,,,,,False
02415,MedSci Healthcare Holdings Limited,2023-04-27,stabilization,,,,,,False
02480,"Beijing Luzhu Biotechnology Co., Ltd.",2023-05-08,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0425/2023042500041.pdf,,2023-04-25 06:37:00,pdfs/02480/prospectus_0.pdf,True
02480,"Beijing Luzhu Biotechnology Co., Ltd.",2023-05-08,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0425/2023042500039.pdf,,2023-04-25 06:37:00,pdfs/02480/prospectus_1.pdf,True
02480,"Beijing Luzhu Biotechnology Co., Ltd.",2023-05-08,allotment,Announcements and Notices - [Allotment Results] - Announcement of Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0505/10727095/2023050500010.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0505/2023050500008.htm,2023-05-05 06:17:00,pdfs/02480/allotment_0.pdf,True
02480,"Beijing Luzhu Biotechnology Co., Ltd.",2023-05-08,over_allotment_exercise,,,,,,False
02480,"Beijing Luzhu Biotechnology Co., Ltd.",2023-05-08,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0528/2023052800097.pdf,,2023-05-28 18:17:00,pdfs/02480/stabilization_0.pdf,True
02442,Easy Smart Group Holdings Limited,2023-05-09,prospectus,Listing Documents - [Offer for Subscription] - SHARE OFFER,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0425/2023042500029.pdf,,2023-04-25 06:26:00,pdfs/02442/prospectus_0.pdf,True
02442,Easy Smart Group Holdings Limited,2023-05-09,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0425/2023042500031.pdf,,2023-04-25 06:31:00,pdfs/02442/prospectus_1.pdf,True
02442,Easy Smart Group Holdings Limited,2023-05-09,allotment,Announcements and Notices - [Allotment Results] - Announcement of Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0508/10729328/2023050800006.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0508/2023050800004.htm,2023-05-08 06:21:00,pdfs/02442/allotment_0.pdf,True
02442,Easy Smart Group Holdings Limited,2023-05-09,over_allotment_exercise,,,,,,False
02442,Easy Smart Group Holdings Limited,2023-05-09,stabilization,"Announcements and Notices - [Other - Miscellaneous] - End of Stabilisation Period, No Stabilising Action and Lapse of the Over-allotment Option",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0529/2023052900093.pdf,,2023-05-29 08:00:00,pdfs/02442/stabilization_0.pdf,True
02486,Plus Group Holdings Inc.,2023-05-11,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0428/2023042800147.pdf,,2023-04-28 06:39:00,pdfs/02486/prospectus_0.pdf,True
02486,Plus Group Holdings Inc.,2023-05-11,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0428/2023042800169.pdf,,2023-04-28 06:45:00,pdfs/02486/prospectus_1.pdf,True
02486,Plus Group Holdings Inc.,2023-05-11,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0510/10731979/2023051000026.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0510/2023051000024.htm,2023-05-10 06:18:00,pdfs/02486/allotment_0.pdf,True
02486,Plus Group Holdings Inc.,2023-05-11,over_allotment_exercise,,,,,,False
02486,Plus Group Holdings Inc.,2023-05-11,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILISING ACTIONS, END OF STABILISATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0604/2023060400005.pdf,,2023-06-07 16:36:00,pdfs/02486/stabilization_0.pdf,True
02416,Edianyun Limited,2023-05-25,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0515/2023051500005.pdf,,2023-05-15 06:09:00,pdfs/02416/prospectus_0.pdf,True
02416,Edianyun Limited,2023-05-25,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0515/2023051500007.pdf,,2023-05-15 06:11:00,pdfs/02416/prospectus_1.pdf,True
02416,Edianyun Limited,2023-05-25,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0524/10746040/2023052400062.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0524/2023052400060.htm,2023-05-24 06:25:00,pdfs/02416/allotment_0.pdf,True
02416,Edianyun Limited,2023-05-25,over_allotment_exercise,,,,,,False
02416,Edianyun Limited,2023-05-25,stabilization,"Announcements and Notices - [Other - Miscellaneous] - End of Stabilization Period, No Stabilizing Actions and Lapse of the Over-allotment Option",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0618/2023061800019.pdf,,2023-06-18 18:12:00,pdfs/02416/stabilization_0.pdf,True
09930,Horizon Construction Development Limited,2023-05-25,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0512/2023051200007.pdf,,2023-05-12 06:12:00,pdfs/09930/prospectus_0.pdf,True
09930,Horizon Construction Development Limited,2023-05-25,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0512/2023051200009.pdf,,2023-05-12 06:14:00,pdfs/09930/prospectus_1.pdf,True
09930,Horizon Construction Development Limited,2023-05-25,prospectus,Listing Documents - [Offer for Subscription] - BLUE APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0512/2023051200011.pdf,,2023-05-12 06:17:00,pdfs/09930/prospectus_2.pdf,True
09930,Horizon Construction Development Limited,2023-05-25,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0524/10746038/2023052400048.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0524/2023052400046.htm,2023-05-24 06:24:00,pdfs/09930/allotment_0.pdf,True
09930,Horizon Construction Development Limited,2023-05-25,over_allotment_exercise,,,,,,False
09930,Horizon Construction Development Limited,2023-05-25,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0619/2023061900189.pdf,,2023-06-19 12:02:00,pdfs/09930/stabilization_0.pdf,True
02487,Cutia Therapeutics,2023-06-12,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0531/2023053100049.pdf,,2023-05-31 06:18:00,pdfs/02487/prospectus_0.pdf,True
02487,Cutia Therapeutics,2023-06-12,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0531/2023053100055.pdf,,2023-05-31 06:22:00,pdfs/02487/prospectus_1.pdf,True
02487,Cutia Therapeutics,2023-06-12,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0531/10753466/2023053100179.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0531/2023053100174.htm,2023-05-31 08:29:00,pdfs/02487/prospectus_2.pdf,True
02487,Cutia Therapeutics,2023-06-12,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0609/10768739/2023060900018.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0609/2023060900016.htm,2023-06-09 06:23:00,pdfs/02487/allotment_0.pdf,True
02487,Cutia Therapeutics,2023-06-12,over_allotment_exercise,,,,,,False
02487,Cutia Therapeutics,2023-06-12,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0705/2023070500577.pdf,,2023-07-05 16:32:00,pdfs/02487/stabilization_0.pdf,True
09885,YSB Inc.,2023-06-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0615/2023061500041.pdf,,2023-06-15 06:20:00,pdfs/09885/prospectus_0.pdf,True
09885,YSB Inc.,2023-06-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0615/10774317/2023061500051.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0615/2023061500046.htm,2023-06-15 06:52:00,pdfs/09885/prospectus_1.pdf,True
09885,YSB Inc.,2023-06-28,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0615/2023061500117.pdf,,2023-06-15 07:00:00,pdfs/09885/prospectus_2.pdf,True
09885,YSB Inc.,2023-06-28,allotment,Announcements and Notices - [Allotment Results] - Announcement of Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0627/10785563/2023062700056.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0627/2023062700054.htm,2023-06-27 06:26:00,pdfs/09885/allotment_0.pdf,True
09885,YSB Inc.,2023-06-28,over_allotment_exercise,,,,,,False
09885,YSB Inc.,2023-06-28,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0720/2023072001211.pdf,,2023-07-20 22:23:00,pdfs/09885/stabilization_0.pdf,True
02105,"Laekna, Inc.",2023-06-29,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0616/2023061600013.pdf,,2023-06-16 06:17:00,pdfs/02105/prospectus_0.pdf,True
02105,"Laekna, Inc.",2023-06-29,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0616/2023061600015.pdf,,2023-06-16 06:23:00,pdfs/02105/prospectus_1.pdf,True
02105,"Laekna, Inc.",2023-06-29,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0628/10787145/2023062800054.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0628/2023062800052.htm,2023-06-28 06:30:00,pdfs/02105/allotment_0.pdf,True
02105,"Laekna, Inc.",2023-06-29,over_allotment_exercise,,,,,,False
02105,"Laekna, Inc.",2023-06-29,stabilization,,,,,,False
09860,ADICON Holdings Limited,2023-06-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0619/2023061900005.pdf,,2023-06-19 06:15:00,pdfs/09860/prospectus_0.pdf,True
09860,ADICON Holdings Limited,2023-06-30,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0619/2023061900007.pdf,,2023-06-19 06:19:00,pdfs/09860/prospectus_1.pdf,True
09860,ADICON Holdings Limited,2023-06-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0629/10789237/2023062900126.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0629/2023062900124.htm,2023-06-29 06:25:00,pdfs/09860/allotment_0.pdf,True
09860,ADICON Holdings Limited,2023-06-30,over_allotment_exercise,,,,,,False
09860,ADICON Holdings Limited,2023-06-30,stabilization,Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0723/2023072300027.pdf,,2023-07-23 19:39:00,pdfs/09860/stabilization_0.pdf,True
02481,"Wise Living Technology Co., Ltd",2023-07-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0628/2023062800029.pdf,,2023-06-28 06:13:00,pdfs/02481/prospectus_0.pdf,True
02481,"Wise Living Technology Co., Ltd",2023-07-10,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0628/2023062800033.pdf,,2023-06-28 06:15:00,pdfs/02481/prospectus_1.pdf,True
02481,"Wise Living Technology Co., Ltd",2023-07-10,allotment,Announcements and Notices - [Allotment Results] - Announcement of Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0707/10809436/2023070700064.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0707/2023070700062.htm,2023-07-07 06:29:00,pdfs/02481/allotment_0.pdf,True
02481,"Wise Living Technology Co., Ltd",2023-07-10,over_allotment_exercise,,,,,,False
02481,"Wise Living Technology Co., Ltd",2023-07-10,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0802/2023080201548.pdf,,2023-08-02 18:35:00,pdfs/02481/stabilization_0.pdf,True
06990,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",2023-07-11,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0629/2023062900043.pdf,,2023-06-29 06:22:00,pdfs/06990/prospectus_0.pdf,True
06990,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",2023-07-11,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0629/2023062900149.pdf,,2023-06-29 06:29:00,pdfs/06990/prospectus_1.pdf,True
06990,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",2023-07-11,allotment,Announcements and Notices - [Allotment Results] - Announcement Of Final Offer Price And Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0710/10810765/2023071000010.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0710/2023071000008.htm,2023-07-10 06:37:00,pdfs/06990/allotment_0.pdf,True
06990,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",2023-07-11,over_allotment_exercise,,,,,,False
06990,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",2023-07-11,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0803/2023080302096.pdf,,2023-08-03 22:46:00,pdfs/06990/stabilization_0.pdf,True
03650,Keep Inc.,2023-07-12,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000203.pdf,,2023-06-30 06:30:00,pdfs/03650/prospectus_0.pdf,True
03650,Keep Inc.,2023-07-12,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/10791492/2023063000235.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000230.htm,2023-06-30 07:05:00,pdfs/03650/prospectus_1.pdf,True
03650,Keep Inc.,2023-07-12,prospectus,Listing Documents - [Offer for Subscription] - GREEN APPLICATION FORM,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000303.pdf,,2023-06-30 07:15:00,pdfs/03650/prospectus_2.pdf,True
03650,Keep Inc.,2023-07-12,allotment,Announcements and Notices - [Allotment Results &#x2f; Other - Miscellaneous] - Announcement of Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0711/10811913/2023071100050.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0711/2023071100048.htm,2023-07-11 06:17:00,pdfs/03650/allotment_0.pdf,True
03650,Keep Inc.,2023-07-12,over_allotment_exercise,,,,,,False
